episode,epsilon,score,average_score,total_reward,average_reward
143,0.9314453533126285,23,22.65972222222222,13.0,12.729166666666666
144,0.9309796306359722,10,22.572413793103447,0.0,12.641379310344828
145,0.9305141408206543,12,22.5,2.0,12.568493150684931
146,0.9300488837502441,12,22.428571428571427,2.0,12.496598639455783
147,0.9295838593083691,20,22.41216216216216,10.0,12.47972972972973
148,0.929119067378715,18,22.38255033557047,8.0,12.449664429530202
149,0.9286545078450257,24,22.393333333333334,14.0,12.46
150,0.9281901805911033,15,22.344370860927153,5.0,12.410596026490067
151,0.9277260855008077,11,22.269736842105264,1.0,12.335526315789474
152,0.9272622224580573,12,22.202614379084967,2.0,12.267973856209151
153,0.9267985913468284,15,22.155844155844157,5.0,12.220779220779221
154,0.926335192051155,19,22.135483870967743,9.0,12.2
155,0.9258720244551295,24,22.147435897435898,14.0,12.211538461538462
156,0.925409088442902,27,22.178343949044585,17.0,12.242038216560509
157,0.9249463838986807,16,22.139240506329113,6.0,12.20253164556962
158,0.9244839107067314,20,22.12578616352201,10.0,12.18867924528302
159,0.9240216687513781,18,22.1,8.0,12.1625
160,0.9235596579170025,15,22.055900621118013,5.0,12.118012422360248
161,0.923097878088044,11,21.987654320987655,1.0,12.049382716049383
162,0.9226363291490001,9,21.9079754601227,-1.0,11.969325153374234
163,0.9221750109844257,11,21.841463414634145,1.0,11.902439024390244
164,0.9217139234789336,19,21.824242424242424,9.0,11.884848484848485
165,0.9212530665171942,26,21.849397590361445,16.0,11.909638554216867
166,0.9207924399839357,10,21.778443113772454,0.0,11.838323353293413
167,0.9203320437639437,14,21.732142857142858,4.0,11.791666666666666
168,0.9198718777420618,12,21.674556213017752,2.0,11.733727810650887
169,0.9194119418031909,14,21.629411764705882,4.0,11.688235294117646
170,0.9189522358322894,22,21.63157894736842,12.0,11.690058479532164
171,0.9184927597143733,45,21.767441860465116,35.0,11.825581395348838
172,0.9180335133345161,13,21.716763005780347,3.0,11.77456647398844
173,0.917574496577849,15,21.67816091954023,5.0,11.735632183908047
174,0.9171157093295601,13,21.62857142857143,3.0,11.685714285714285
175,0.9166571514748953,23,21.636363636363637,13.0,11.693181818181818
176,0.916198822899158,12,21.581920903954803,2.0,11.638418079096045
177,0.9157407234877085,19,21.56741573033708,9.0,11.623595505617978
178,0.9152828531259647,14,21.52513966480447,4.0,11.581005586592179
179,0.9148252116994018,23,21.533333333333335,13.0,11.588888888888889
180,0.9143677990935521,8,21.4585635359116,-2.0,11.513812154696133
181,0.9139106151940054,12,21.406593406593405,2.0,11.461538461538462
182,0.9134536598864085,36,21.48633879781421,26.0,11.540983606557377
183,0.9129969330564653,13,21.440217391304348,3.0,11.494565217391305
184,0.9125404345899372,26,21.464864864864865,16.0,11.518918918918919
185,0.9120841643726423,9,21.397849462365592,-1.0,11.451612903225806
186,0.911628122290456,42,21.50802139037433,32.0,11.561497326203208
187,0.9111723082293108,27,21.53723404255319,17.0,11.590425531914894
188,0.9107167220751963,26,21.56084656084656,16.0,11.613756613756614
189,0.9102613637141588,23,21.568421052631578,13.0,11.621052631578948
190,0.9098062330323018,20,21.56020942408377,10.0,11.612565445026178
191,0.9093513299157857,41,21.661458333333332,31.0,11.713541666666666
192,0.9088966542508279,24,21.673575129533678,14.0,11.72538860103627
193,0.9084422059237025,45,21.79381443298969,35.0,11.845360824742269
194,0.9079879848207407,19,21.77948717948718,9.0,11.830769230769231
195,0.9075339908283304,36,21.852040816326532,26.0,11.903061224489797
196,0.9070802238329163,23,21.85786802030457,13.0,11.908629441624365
197,0.9066266837209999,25,21.873737373737374,15.0,11.924242424242424
198,0.9061733703791394,8,21.804020100502512,-2.0,11.85427135678392
199,0.9057202836939499,11,21.75,1.0,11.8
200,0.9052674235521029,9,21.686567164179106,-1.0,11.7363184079602
201,0.9048147898403269,42,21.787128712871286,32.0,11.836633663366337
202,0.9043623824454068,32,21.83743842364532,22.0,11.886699507389162
203,0.9039102012541841,16,21.808823529411764,6.0,11.857843137254902
204,0.9034582461535571,21,21.804878048780488,11.0,11.853658536585366
205,0.9030065170304803,10,21.74757281553398,0.0,11.79611650485437
206,0.9025550137719651,20,21.73913043478261,10.0,11.78743961352657
207,0.9021037362650792,14,21.701923076923077,4.0,11.75
208,0.9016526843969468,42,21.79904306220096,32.0,11.84688995215311
209,0.9012018580547484,16,21.771428571428572,6.0,11.81904761904762
210,0.900751257125721,16,21.744075829383885,6.0,11.791469194312796
211,0.9003008814971583,24,21.754716981132077,14.0,11.80188679245283
212,0.8998507310564098,18,21.737089201877936,8.0,11.784037558685446
213,0.8994008056908817,19,21.72429906542056,9.0,11.771028037383177
214,0.8989511052880362,10,21.669767441860465,0.0,11.716279069767442
215,0.8985016297353923,13,21.62962962962963,3.0,11.675925925925926
216,0.8980523789205246,25,21.64516129032258,15.0,11.691244239631336
217,0.8976033527310644,31,21.68807339449541,21.0,11.73394495412844
218,0.8971545510546989,25,21.703196347031962,15.0,11.748858447488585
219,0.8967059737791716,14,21.668181818181818,4.0,11.713636363636363
220,0.8962576207922821,40,21.751131221719458,30.0,11.796380090497738
221,0.895809491981886,26,21.77027027027027,16.0,11.815315315315315
222,0.8953615872358951,72,21.995515695067265,62.0,12.040358744394618
223,0.8949139064422772,19,21.982142857142858,9.0,12.026785714285714
224,0.8944664494890561,21,21.977777777777778,11.0,12.022222222222222
225,0.8940192162643116,45,22.079646017699115,35.0,12.123893805309734
226,0.8935722066561794,50,22.202643171806166,40.0,12.246696035242291
227,0.8931254205528514,24,22.210526315789473,14.0,12.25438596491228
228,0.8926788578425751,7,22.14410480349345,-3.0,12.187772925764191
229,0.8922325184136538,10,22.091304347826085,0.0,12.134782608695652
230,0.891786402154447,35,22.147186147186147,25.0,12.19047619047619
231,0.8913405089533699,39,22.219827586206897,29.0,12.262931034482758
232,0.8908948386988933,75,22.446351931330472,65.0,12.489270386266094
233,0.8904493912795439,16,22.418803418803417,6.0,12.461538461538462
234,0.8900041665839042,33,22.463829787234044,23.0,12.506382978723405
235,0.8895591645006123,29,22.491525423728813,19.0,12.533898305084746
236,0.889114384918362,12,22.447257383966246,2.0,12.48945147679325
237,0.8886698277259029,29,22.474789915966387,19.0,12.516806722689076
238,0.88822549281204,17,22.451882845188283,7.0,12.493723849372385
239,0.887781380065634,17,22.429166666666667,7.0,12.470833333333333
240,0.8873374893756012,26,22.443983402489625,16.0,12.485477178423237
241,0.8868938206309135,48,22.549586776859503,38.0,12.590909090909092
242,0.8864503737205981,13,22.51028806584362,3.0,12.551440329218106
243,0.8860071485337379,21,22.50409836065574,11.0,12.545081967213115
244,0.885564144959471,10,22.453061224489797,0.0,12.493877551020407
245,0.8851213628869913,15,22.422764227642276,5.0,12.463414634146341
246,0.8846788022055478,14,22.388663967611336,4.0,12.429149797570851
247,0.8842364628044451,19,22.375,9.0,12.415322580645162
248,0.883794344573043,29,22.401606425702813,19.0,12.441767068273093
249,0.8833524474007565,12,22.36,2.0,12.4
250,0.8829107711770562,10,22.310756972111555,0.0,12.350597609561753
251,0.8824693157914677,18,22.293650793650794,8.0,12.333333333333334
252,0.882028081133572,35,22.343873517786562,25.0,12.383399209486166
253,0.8815870670930053,40,22.413385826771652,30.0,12.452755905511811
254,0.8811462735594588,11,22.36862745098039,1.0,12.407843137254902
255,0.8807057004226791,40,22.4375,30.0,12.4765625
256,0.8802653475724679,10,22.389105058365757,0.0,12.428015564202335
257,0.8798252148986817,16,22.364341085271317,6.0,12.4031007751938
258,0.8793853022912325,20,22.355212355212355,10.0,12.393822393822393
259,0.8789456096400869,23,22.357692307692307,13.0,12.396153846153846
260,0.8785061368352669,11,22.314176245210728,1.0,12.352490421455938
261,0.8780668837668493,52,22.427480916030536,42.0,12.465648854961833
262,0.8776278503249659,16,22.403041825095055,6.0,12.44106463878327
263,0.8771890363998035,22,22.401515151515152,12.0,12.43939393939394
264,0.8767504418816037,14,22.369811320754717,4.0,12.407547169811322
265,0.876312066660663,17,22.349624060150376,7.0,12.387218045112782
266,0.8758739106273327,9,22.299625468164795,-1.0,12.337078651685394
267,0.8754359736720191,54,22.417910447761194,44.0,12.455223880597014
268,0.8749982556851831,19,22.405204460966544,9.0,12.442379182156134
269,0.8745607565573406,41,22.474074074074075,31.0,12.511111111111111
270,0.8741234761790619,18,22.457564575645755,8.0,12.494464944649447
271,0.8736864144409725,13,22.422794117647058,3.0,12.459558823529411
272,0.873249571233752,23,22.424908424908423,13.0,12.461538461538462
273,0.8728129464481352,16,22.401459854014597,6.0,12.437956204379562
274,0.8723765399749112,39,22.46181818181818,29.0,12.498181818181818
275,0.8719403517049238,58,22.590579710144926,48.0,12.626811594202898
276,0.8715043815290714,14,22.55956678700361,4.0,12.5956678700361
277,0.8710686293383069,27,22.575539568345324,17.0,12.611510791366907
