episode,epsilon,score,average_score,total_reward,average_reward
121,0.5452463540625918,0.07386505775485151,-0.27910355094374883,-209.0,-208.75409836065575
122,0.5425201222922789,0.08898886518668217,-0.2761109296743957,-209.0,-208.7560975609756
123,0.5398075216808175,-0.2867868480923522,-0.27619702579066957,-209.0,-208.75806451612902
124,0.5371084840724134,-0.44352965498885955,-0.2775356868242551,-209.0,-208.76
125,0.5344229416520513,0.346048859171472,-0.2725866031258763,-209.0,-208.76190476190476
126,0.531750826943791,-0.024954362993190468,-0.2706367429673512,-209.0,-208.76377952755905
127,0.5290920728090721,-0.49230991194736234,-0.2723685646000075,-209.0,-208.765625
128,0.5264466124450268,-0.5197811547008911,-0.27428649165505314,-209.0,-208.7674418604651
129,0.5238143793828016,0.5079053768197407,-0.26826963112832397,-165.0,-208.43076923076924
130,0.5211953074858876,0.3247538164232785,-0.26374273458212855,-209.0,-208.4351145038168
131,0.5185893309484582,-0.050608053563040246,-0.2621280779077415,-209.0,-208.43939393939394
132,0.5159963842937159,-0.021043816235458472,-0.26031541428614535,-209.0,-208.4436090225564
133,0.5134164023722473,0.38540700404117095,-0.25549659026877736,-209.0,-208.44776119402985
134,0.510849320360386,0.08964938968553793,-0.25293995338022685,-209.0,-208.45185185185184
135,0.5082950737585841,0.16252231595501734,-0.2498850837527618,-209.0,-208.4558823529412
136,0.5057535983897912,0.008897753032050877,-0.24799615793681426,-209.0,-208.45985401459853
137,0.5032248303978422,0.5055143922652655,-0.2425359365585383,-175.0,-208.2173913043478
138,0.500708706245853,0.28261918470983177,-0.23875784216092413,-209.0,-208.22302158273382
139,0.4982051627146237,0.1825550235671285,-0.23574846454858092,-209.0,-208.22857142857143
140,0.49571413690105054,0.0459184766300957,-0.2337508266678811,-209.0,-208.2340425531915
141,0.4932355662165453,-0.3868848485041551,-0.2348292352723619,-209.0,-208.2394366197183
142,0.4907693883854626,-0.4464317399240981,-0.2363089730671293,-209.0,-208.24475524475525
143,0.4883155414435353,0.5098476504220607,-0.23112732984845438,-168.0,-207.96527777777777
144,0.4858739637363176,-0.43026066605756497,-0.23250066320162066,-209.0,-207.97241379310344
145,0.483444593917636,-0.5195599221628968,-0.23446682250957462,-209.0,-207.9794520547945
146,0.4810273709480478,0.135308375551599,-0.23195134497174347,-209.0,-207.98639455782313
147,0.47862223409330756,-0.49759932968480797,-0.23374626378737232,-209.0,-207.99324324324326
148,0.47622912292284103,-0.10895863943497167,-0.23290876295279245,-209.0,-208.0
149,0.4738479773082268,0.5244063427193101,-0.2278599955816451,-182.0,-207.82666666666665
150,0.47147873742168567,0.09538513375300395,-0.22571929936088583,-209.0,-207.83443708609272
151,0.46912134373457726,0.5041970049160749,-0.22091721841169532,-207.0,-207.82894736842104
152,0.46677573701590436,-0.2771884638165518,-0.2212850043293741,-209.0,-207.83660130718954
153,0.46444185833082485,-0.1921563926940834,-0.2210958575005735,-209.0,-207.84415584415584
154,0.46211964903917074,0.20338567742380467,-0.2183572669526743,-209.0,-207.8516129032258
155,0.4598090507939749,0.15472325320442148,-0.21596572515679546,-209.0,-207.85897435897436
156,0.457510005540005,0.3313648348761296,-0.21247954324575774,-209.0,-207.86624203821657
157,0.45522245551230495,0.24424624083693036,-0.20958887372624707,-209.0,-207.873417721519
158,0.4529463432347434,0.51326229224252,-0.2050426399780158,-197.0,-207.80503144654088
159,0.4506816115185697,0.525205737641635,-0.200478587617893,-208.0,-207.80625
160,0.4484282034609769,0.5055617366102136,-0.196093243989147,-201.0,-207.7639751552795
161,0.446186062443672,0.20874670861961137,-0.1935942319360065,-209.0,-207.7716049382716
162,0.4439551321314536,0.03674073326527396,-0.19218113398998637,-209.0,-207.77914110429447
163,0.4417353564707963,0.38558868122826095,-0.18865814731182634,-209.0,-207.78658536585365
164,0.43952667968844233,0.21125455180443686,-0.18623443398384898,-209.0,-207.79393939393938
165,0.43732904629000013,-0.45843526592221234,-0.18787419803167046,-209.0,-207.8012048192771
166,0.4351424010585501,0.25778274053622674,-0.18520559360910818,-209.0,-207.80838323353294
167,0.43296668905325736,0.5103115837648804,-0.1810656104104535,-172.0,-207.5952380952381
168,0.43080185560799106,0.0208141327433704,-0.17987105571723558,-209.0,-207.60355029585799
169,0.4286478463299511,-0.49806397920855133,-0.18174277879659628,-209.0,-207.61176470588236
170,0.42650460709830135,-0.2793476808079673,-0.18231356769724755,-209.0,-207.61988304093566
171,0.42437208406280985,0.46998570812160967,-0.17852113004713793,-209.0,-207.62790697674419
172,0.4222502236424958,0.5199409240233901,-0.17448377713343544,-170.0,-207.41040462427745
173,0.42013897252428334,-0.3483765443293828,-0.1754831608529524,-209.0,-207.41954022988506
174,0.4180382776616619,0.1992663818130392,-0.17334173489486102,-209.0,-207.42857142857142
175,0.4159480862733536,0.4261859216012326,-0.16993532775567866,-209.0,-207.4375
176,0.41386834584198684,-0.3478569925352368,-0.1709405349013259,-209.0,-207.4463276836158
177,0.4117990041127769,0.3240265949271185,-0.16815982068880653,-209.0,-207.45505617977528
178,0.40974000909221303,0.5194927596759364,-0.1643181861616292,-175.0,-207.27374301675977
179,0.40769130904675194,0.5242889035444639,-0.16049259121881757,-165.0,-207.0388888888889
180,0.40565285250151817,0.5015746648419679,-0.15683476107483535,-184.0,-206.91160220994476
181,0.4036245882390106,0.5167850411156102,-0.15313355337049223,-169.0,-206.7032967032967
182,0.4016064652978155,-0.40935972445079966,-0.15453369638186001,-209.0,-206.71584699453553
183,0.3995984329713264,0.508414076952338,-0.1509307193528698,-194.0,-206.64673913043478
184,0.3976004408064698,-0.2836854692931697,-0.15164831259579034,-209.0,-206.65945945945947
185,0.39561243860243744,-0.3543749663206516,-0.15273824084162294,-209.0,-206.6720430107527
186,0.3936343764094253,0.5030621741486297,-0.14923128675076597,-188.0,-206.57219251336898
187,0.39166620452737816,0.5207470745364379,-0.14566757206306807,-170.0,-206.37765957446808
188,0.3897078735047413,0.5235958978333406,-0.1421264955027696,-177.0,-206.22222222222223
189,0.3877593341372176,-0.519848066983918,-0.144114503773723,-209.0,-206.23684210526315
190,0.3858205374665315,0.5025468888989357,-0.14072884203198133,-171.0,-206.0523560209424
191,0.38389143477919885,0.30172016539649743,-0.13842442011829134,-209.0,-206.06770833333334
192,0.3819719776053028,0.1018875132336043,-0.13717928056724527,-209.0,-206.08290155440415
193,0.3800621177172763,0.5058382066775258,-0.13386475743711757,-174.0,-205.91752577319588
194,0.37816180712868996,0.5181265095758427,-0.13052121247807674,-209.0,-205.93333333333334
